Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
01 - C2061 - 2066-TV_Ramanujachar,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,TV Ramanujacharlu,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2066-TV_Ramanujacharyalu-Violin_Solo/
01 - C2179 - 2198-Dr.K_Vageesh,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,K Vageesh,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2198-Dr.K_Vageesh/
01 - C2523 - 2527-CN_Chandrasekha,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,CN Chandrasekharan,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2527-CN_Chandrasekhar-Violin-Podhigai-SRSN_TV_Audio/
01 - C2625 - 2633-R_Suryaprakash,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,R Suryaprakash,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2633-R_Suryaprakash/
01 - C2818 - 2850-Hyderabad_Broth,5,pavanAtmaja_agaccha,nATa,m_dIkshitar,Hyderabad Brothers,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2850-Hyderabad_Brothers-TV_Audio/
01 - C3380 - 3334-TV_Ramanujachar,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,TV Ramanujacharlu,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3334-TV_Ramanujacharyalu-Violin-AIR_National_Programme/
01 - C3410 - 3366-Maharajapuram_S,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Maharajapuram S Ramachandran,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3366-Maharajapuram_S_Ramachandran/
01 - C3790 - 3725-TV_Sankaranaray,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3725-TV_Sankaranarayanan/
01 - C4150 - 4096-Mahadevan_Sanka,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Mahadevan Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4096-Mahadevan_Sankaranarayanan/
01 - C5849 - 5728-Sumithra_Vasude,3,pavanAtmaja_agaccha,nATa,m_dIkshitar,Sumithra Vasudev,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5728-Sumithra_Vasudev/
01 - C5942 - 5826-Sikkil_Mala_Cha,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Sikkil Mala Chandrasekhar,http://sangeethamshare.org/tvg/UPLOADS-5801---6000/5826-Sikkil_Mala_Chandrasekar-NPM/
01 - C6151 - 5997-Trichur_V_Ramac,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,Trichur V Ramachandran,http://sangeethamshare.org/tvg/UPLOADS-5801---6000/5997-Trichur_V_Ramachandran/
01 - C6214 - 6062-Jayashree_Arvin,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Jayashree Aravind,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6062-Jayashree_Arvind-Veena/
01 - C6346 - 6195-S_Mathangi,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,S Mathangi,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6195-S_Mathangi/
01 - C6447 - 6297-Aishwarya_Vidhy,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Aishwarya Vidhya Raghunath,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6297-Aishwarya_Vidhya_Raghunath/
01 - C6538 - 31-R_Suryaprakash,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,R Suryaprakash,http://sangeethamshare.org/tvg/SEASON_2019/31-R_Suryaprakash/
01 - C6541 - 34-R_Ganesh,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,R Ganesh,http://sangeethamshare.org/tvg/SEASON_2019/34-R_Ganesh/
03 - C0030 - 206-s_rAjam-Vocal-SR,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,S Rajam,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/206-s_rAjam-Vocal-SR_CL_VR-Houston_TX-USA-1982/
03 - C0125 - 111-B_RAjam_Iyer-Voc,3,pavanAtmaja_agaccha,nATa,m_dIkshitar,B Rajam Iyer,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/111-B_RAjam_Iyer-Vocal-Washington_DC-USA-1989/
03 - C0525 - 284-mahArAjapuram_V_,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Maharajapuram Santhanam,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/284-mahArAjapuram_V_santhAnam-ayODhya_maTapam-1986/
03 - C0792 - 440-MS_gOpAlakriShNa,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,MS Gopalakrishnan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/440-MS_gOpAlakriShNan-violin-Cleveland_OH-USA-1975/
03 - C1101 - 748-MS_gOpAlakriShNa,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,MS Gopalakrishnan,https://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/748-MS_gOpAlakriShNan-violin/
06 - C0736 - 0834_Sri.S.Srinivasa,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,S Srinivasan,http://sangeethamshare.org/svasu/UPLOADS-0801-1000/0834_Sri.S.Srinivasan-Veena
07 - C0069 - 02_Vedhavalli,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,R Vedavalli,http://sangeethamshare.org/nagarajan/R.Vedhavalli/02_Vedhavalli/
15 - C0080 - 080-Maharajapuram_Sa,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-001-100/080-Maharajapuram_Santhanam-Live-Concert-6/
15 - C0100 - 096-T.V.Sankaranaray,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,TV Sankaranarayanan,http://sangeethamshare.org/muralidaran/Uploads-001-100/096-T.V.Sankaranarayanan-Live_Concert-6/
15 - C0134 - 129-Maharajapuram_Sa,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-101-200/129-Maharajapuram_Santhanam-Live_Concert-10/
15 - C0429 - 425-Maharajapuram_Sa,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,Maharajapuram Santhanam,https://sangeethamshare.org/muralidaran/Uploads-401-500/425-Maharajapuram_Santhanam-Live_Concert-27/
23 - C0021 - 023-S-Rajam-USA-1982,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,S Rajam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/023-S-Rajam-USA-1982-20.10.06
23 - C0302 - 326_U_Srinivas-Mando,3,pavanAtmaja_agaccha,nATa,m_dIkshitar,U Shrinivas,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/326_U_Srinivas-Mandolin-Chennai-2013/
28 - C0015 - 0016.Raji-AIR_281109,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Raji Gopalakrishnan,http://sangeethamshare.org/rbs/0016.Raji-AIR_281109
54 - C0038 - 40-MS_Gopalakrishnan,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,MS Gopalakrishnan,http://sangeethamshare.org/nageswaran/Audio/UPLOADS_0001-0100/40-MS_Gopalakrishnan
57 - C0238 - 238-MS_Gopalakrishna,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,MS Gopalakrishnan,http://sangeethamshare.org/sreekanth/238-MS_Gopalakrishnan-Live_Concert2/
57 - C0352 - 352-Thiruvengadu_Jay,1,pavanAtmaja_agaccha,nATa,m_dIkshitar,Thiruvengadu Jayaraman,http://sangeethamshare.org/sreekanth/352-Thiruvengadu_Jayaraman-AIR_Broadcast1/
57 - C0386 - 386-M_S_Gopalakrishn,2,pavanAtmaja_agaccha,nATa,m_dIkshitar,"MS Gopalakrishnan,MS Anantharaman",https://sangeethamshare.org/sreekanth/386-M_S_Gopalakrishnan_M_S_Anantharaman-Live_Concert2/
01 - c0451 - 1190-T_V_Sankaranara,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1190-T_V_Sankaranarayanan
01 - c0696 - 195.T.V.SANKARANARAY,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/195.T.V.SANKARANARAYANAN-SANGEETH_SAMMELAN_2006/
01 - c1259 - 793.T.V.SANKARANARAY,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/793.T.V.SANKARANARAYANAN/
01 - C1895 - 1578-Seetha_Narayana,1,praNatOsmi_dEvam,nATa,tulasivanam,Seetha Narayanan,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1578-Seetha_Narayanan/
01 - C2106 - 2120-Sherthalai_KN_R,2,praNatOsmi_dEvam,nATa,tulasivanam,Shertallay KN Renganatha Sharma,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2120-Sherthalai_KN_Ranganatha_Sharma-Live_Concert/
01 - C3519 - 3482-TV_Sankaranaray,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3482-TV_Sankaranarayanan/
01 - C4001 - 3941-Mahadevan_Sanka,1,praNatOsmi_dEvam,nATa,tulasivanam,Mahadevan Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3941-Mahadevan_Sankaranarayanan/
01 - C5332 - 5238-Sherthalai_KN_R,1,praNatOsmi_dEvam,nATa,tulasivanam,Shertallay KN Renganatha Sharma,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5238-Sherthalai_KN_Ranganatha_Sharma
01 - C5641 - 5556-Mahadevan_Sanka,1,praNatOsmi_dEvam,nATa,tulasivanam,Mahadevan Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5556-Mahadevan_Sankaranarayanan-Chembai_2017_TV_Audio/
01 - C6698 - 6518-Santhosh_Subram,1,praNatOsmi_dEvam,nATa,tulasivanam,Santhosh Subramanian,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6518-Santhosh_Subramanian/
01 - C6754 - 6580-TV_Sankaranaray,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6580-TV_Sankaranarayanan/
03 - C0531 - 290-TV_shankaranArAy,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/290-TV_shankaranArAyaNan-vocal-Aurora_temple-IL-USA-80s/
03 - C1067 - 713-TV_shankaranArAy,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/713-TV_shankaranArAyaNan-vocal-SRSM-bengaLUru
07 - C0047 - 01_T.V.S.,1,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,http://sangeethamshare.org/nagarajan/T.V.SANKARANARAYANAN/01_T.V.S./
15 - C0392 - 388-T.V.Sankaranaray,2,praNatOsmi_dEvam,nATa,tulasivanam,TV Sankaranarayanan,https://sangeethamshare.org/muralidaran/Uploads-301-400/388-T.V.Sankaranarayanan-Live_Concert-21/
57 - C0024 - 024-Seetha_Narayanan,2,praNatOsmi_dEvam,nATa,tulasivanam,Seetha Narayanan,http://sangeethamshare.org/sreekanth/024-Seetha_Narayanan-Live_Concert/
57 - C0245 - 245-Mahadevan_Sankar,1,praNatOsmi_dEvam,nATa,tulasivanam,Mahadevan Sankaranarayanan,http://sangeethamshare.org/sreekanth/245-Mahadevan_Sankaranarayanan-Live_Concert1/
57 - C0318 - 318-Seetha_Narayanan,2,praNatOsmi_dEvam,nATa,tulasivanam,Seetha Narayanan,http://sangeethamshare.org/sreekanth/318-Seetha_Narayanan-Live_Concert3/
01 - c1263 - 799.R.GANESH-R.KUMAR,2,rAgam_tAnam_pallavi,nATa,Own/Others,"Ganesh,Kumaresh",http://sangeethamshare.org/tvg/UPLOADS-0601---0800/799.R.GANESH-R.KUMARESH-VIOLIN_DUET/
01 - C3498 - 3461-Nirmala_Sundara,1,sAmi_ninnE_kOrinAnu-VARNAM,nAta,koththavAsal_venkatarAma_iyer,Nirmala Sundararajan,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3461-Nirmala_Sundararajan/
01 - C6084 - 5930-Mahadevan_Sanka,1,shrI_gaNapatiyE_tuNai,nATa,nIla_kanTa_sivan,Mahadevan Sankaranarayanan,http://sangeethamshare.org/tvg/UPLOADS-5801---6000/5930-Mahadevan_Sankaranarananan/
01 - C6156 - 6002-Gayathri_Venkat,1,shrI_gaNapatiyE_tuNai,nATa,nIla_kanTa_sivan,Gayathri Venkataraghavan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6002-Gayathri_Venkatararaghavan/
01 - C6347 - 6196-Visaka_Hari,1,shrI_gaNapatiyE_tuNai,nATa,nIla_kanTa_sivan,Visaka Hari,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6196-Visaka_Hari/
06 - c0555 - 0640_Sri.K.L.Sriram-,1,shrI_gaNapatiyE_tuNai,nATa,nIla_kanTa_sivan,KL Sriram,http://sangeethamshare.org/svasu/UPLOADS-0601-0800/0640_Sri.K.L.Sriram-NeelakantaSivan-Compositions
01 - C0618 - 112.SRIRAM_GANGADHAR,1,shrI_padmanAbham,nATa,tulasivanam,Sriram Gangadharan,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/112.SRIRAM_GANGADHARAN/
03 - C0888 - 534-trichUr_V_rAmach,3,shrI_padmanAbham,nATa,tulasivanam,Trichur V Ramachandran,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/534-trichUr_V_rAmachandhran-Vocal-USA-1989/
15 - C0047 - 047-Sriram-Gangadhar,2,shrI_padmanAbham,nATa,tulasivanam,Sriram Gangadharan,http://sangeethamshare.org/muralidaran/Uploads-001-100/047-Sriram-Gangadharan-AIR-concert/
01 - C2653 - 2662-Nilakanta_Sivan,2,siddhi_aruL,nATA,nIla_kanTa_sivan,Tamil Isai Chithiram,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2662-Nilakanta_Sivan-Tamil_Isai_Chithiram/
01 - C4744 - 4657-Nilakanta_Sivan,1,siddhi_aruL,nATA,nIla_kanTa_sivan,---,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4657-Nilakanta_Sivan_Compositions-Ragam_24x7/
01 - C4823 - 4738-S_Rajeswari-Nee,1,siddhi_aruL,nATA,nIla_kanTa_sivan,S Rajeswari,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4738-S_Rajeswari-Neelakanta_Sivan_Compositions/
01 - C5657 - 5574-Sherthalai_KN_R,1,siddhi_aruL,nATA,nIla_kanTa_sivan,Shertallay KN Renganatha Sharma,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5574-Sherthalai_KN_Ranganatha_Sharma-ASS_2017/
01 - C6332 - 6181-Thiruvaiyyaru_B,1,siddhi_aruL,nATA,nIla_kanTa_sivan,Thiruvaiyyaru BV Jaishree,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6181-Thiruvaiyyaru_BV_Jaishree/
01 - C6496 - 6348-Santhosh_Subram,2,siddhi_aruL,nATA,nIla_kanTa_sivan,Santhosh Subramanian,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6348-Santhosh_Subramanian/
01 - C0039 - 1469-A_Durgaprasad-G,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,A Durgaprasad,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1469-A_Durgaprasad-Gottuvadyam
01 - C0067 - 1436-B_Vijayagopal_F,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,B Vijayagopal,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1436-B_Vijayagopal_Flute-Podhigai_TV_Audio
01 - C0091 - 1411-T_V_Ramanujacha,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,TV Ramanujacharlu,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1411-T_V_Ramanujacharyalu-Violin
01 - C0119 - 160.Prema_Ramamurthy,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Prema Ramamurthy,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/160.Prema_Ramamurthy-DD_National_Programme_Audio/
01 - C0174 - 1278-M_S_Gopalakrish,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,MS Gopalakrishnan,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1278-M_S_Gopalakrishnan-DR_M_Narmadha-Violin_Duet
01 - C0271 - 1391-Viajayalakshmi_,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Vijayalakshmy Subramaniam,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1391-Viajayalakshmi_Subramaniam
01 - c0366 - 1096-Raji_Gopalakris,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Raji Gopalakrishnan,http://sangeethamshare.org/tvg/UPLOADS-1001---1200/1096-Raji_Gopalakrishnan
01 - c0481 - 1524-Shyamala_Venkat,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Shyamala Venkateswaran,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1524-Shyamala_Venkateswaran
01 - C0486 - 624.Trivandram_SS_Ma,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Trivandram SS Mani Bhagavathar,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/624.Trivandram_SS_Mani_Bhagavathar/
01 - C0625 - 119-Bhushany_Kalyana,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Bhushany Kalyanaraman,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/119-Bhushany_Kalyanaraman/
01 - C0752 - 254.LAKSHMI_RANGARAJ,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Lakshmi Rangarajan,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/254.LAKSHMI_RANGARAJAN/
01 - C1020 - 532.Subha_Ganesan,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Subha Ganesan,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/532.Subha_Ganesan/
01 - c1158 - 686.DR.B.VIJAYAGOPAL,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,B Vijayagopal,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/686.DR.B.VIJAYAGOPAL_FLUTE/
01 - c1201 - 732.BUSHANY_KALYANAR,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Bhushany Kalyanaraman,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/732.BUSHANY_KALYANARAMAN/
01 - C1277 - 702.Emani_Kalyani_La,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Emani Kalyani,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/702.Emani_Kalyani_Lakshminarayana-Veena-AIR-NP/
01 - c1295 - 0834.S.KALYANARAMAN,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Tanjore S Kalyanaraman,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0834.S.KALYANARAMAN/
01 - C1499 - 1631-Ranjani_Gurupra,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Ranjani Guruprasad,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1631-Ranjani_Guruprasad-Sangeeth_Sammelan_2010/
01 - C1520 - 1657-Ranjani-Gayathr,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,"Ranjani,Gayathri",http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1657-Ranjani-Gayathri_Podhigai_TV_Audio/
01 - C1676 - 1755-R_Suryaprakash,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,R Suryaprakash,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1755-R_Suryaprakash/
01 - C1751 - 2221-Palghat_R_Rampr,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Palghat R Ramprasad,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2221-Palghat_R_Ramprasad/
01 - C1824 - 1918-Sanjay_Subraman,5,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Sanjay Subrahmanyan,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1918-Sanjay_Subramaniam-DD_National_Programme_Audio
01 - C1837 - 002.N.RAVIKIRAN-CHIT,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,N Ravikiran,http://sangeethamshare.org/tvg/SEASON_2007/002.N.RAVIKIRAN-CHITRAVEENA/
01 - C2028 - 2027-Kalyani_Ganesan,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Kalyani Ganesan,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2027-Kalyani_Ganesan-Veena/
01 - C2175 - 2194-Geetha_Rajashek,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Geetha Rajasekhar,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2194-Geetha_Rajashekar/
01 - C2232 - 005-JA_Jayanth-Flute,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,JA Jayanth,http://sangeethamshare.org/tvg/SEASON_2011/005-JA_Jayanth-Flute/
01 - C2410 - 2400-Lalitha_Raghava,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Lalitha Raghavan,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2400-Lalitha_Raghavan-Violin-National_Programme/
01 - C2419 - 2410-Vidya_Kalyanara,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Vidya Kalyanaraman,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2410-Vidya_Kalyanaraman/
01 - C2687 - 777.K_Bharat_Sundar,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,K Bharat Sundar,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/777.K_Bharat_Sundar/
01 - C3157 - 3146-N_Bhairavi-N_Ma,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,"N Bhairavi,N Malavi",http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3146-N_Bhairavi-N_Malavi-SS_2013/
01 - C3544 - 3507-R_Raghavendhra,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,R Raghavendhra,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3507-R_Raghavendhra/
01 - C3604 - 3571-Madurai_GS_Mani,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Madurai GS Mani,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3571-Madurai_GS_Mani-TV_Audio/
01 - C3762 - 3694-T_Sashidar-Flut,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,T Sashidar,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3694-T_Sashidar-Flute/
01 - C3764 - 3696-MS_Gopalakrishn,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,MS Gopalakrishnan,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3696-MS_Gopalakrishnan-M_Narmadha-Violin_Duet-FM_Amruthavarshini/
01 - C3851 - 3787-G_Madhavan,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,G Madhavan,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3787-G_Madhavan/
01 - C3918 - 3856-GN_Balasubraman,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,GN Balasubramaniam,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3856-GN_Balasubramaniam/
01 - C4022 - 3962-Mangalam_Shanka,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Mangalam Shankar,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3962-Mangalam_Shankar/
01 - C4044 - 3987-S_Saketharaman,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,S Saketharaman,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3987-S_Saketharaman/
01 - C4051 - 3994-B_Vijayagopal-F,3,svAminAtha_paripAlayashu,nATa,m_dIkshitar,B Vijayagopal,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3994-B_Vijayagopal-Flute-FM_Amruthavarshini/
01 - C4070 - 4015-Neyveli_R_Santh,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Neyveli Santhanagopalan,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4015-Neyveli_R_Santhanagopalan/
01 - C4163 - 02-UP_Raju-Nagamani-,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,"UP Raju,Nagamani",http://sangeethamshare.org/tvg/SEASON_2015/02-UP_Raju-Nagamani-Mandolin/
01 - C4233 - 49-Lalitha-Nandini-V,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,"M Lalitha, M Nandini",http://sangeethamshare.org/tvg/SEASON_2015/49-Lalitha-Nandini-Violin_Duet/
01 - c4462 - 4373-GN_Balasubraman,3,svAminAtha_paripAlayashu,nATa,m_dIkshitar,GN Balasubramaniam,http://sangeethamshare.org/tvg/UPLOADS-4201---4400/4373-GN_Balasubramaniam-AIR_Trivandrum-2/
01 - C4605 - 4516-GN_Balasubraman,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,GN Balasubramaniam,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4516-GN_Balasubramaniam-Ragam_24x7/
01 - C4612 - 4523-Emani_Kalyani_L,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Emani Kalyani,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4523-Emani_Kalyani_Lakshmi_Narayana-Veena-24X7/
01 - C4637 - 4549-R_Pichumani-Vee,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,R Pichumani,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4549-R_Pichumani-Veena-Ragam_24x7/
01 - C4912 - 4827-Mathangi_Sathya,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Mathangi Sathyamoorthy,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4827-Mathangi_Sathyamurthy-Ragam_24x7/
01 - C5002 - 4927-Sheik_Chinna_Mo,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Sheik Chinna Moulana,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4927-Sheik_Chinna_Moulana-Nadaswaram-Ragam_24x7
01 - C5031 - 4958-Dwaram_Durga_Pr,2,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Dwaram Durga Prasad Rao,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4958-Dwaram_Durga_Prasad_Rao-Violin-24x7
01 - C5043 - 4970-Emani_Kalyani_L,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,Emani Kalyani,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4970-Emani_Kalyani_Lakshminarayana-Veena-24x7
01 - C5265 - 5167-SP_Ramh,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,SP Ramh,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5167-SP_Ramh
01 - C5292 - 5195-KV_Ramanujam-Fl,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,KV Ramanujam,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5195-KV_Ramanujam-Flute
01 - C5397 - 5304-D_Srinivas-Veen,1,svAminAtha_paripAlayashu,nATa,m_dIkshitar,D Srinivas,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5304-D_Srinivas-Veena-Ragam_24x7
